Date,NAV,Change,Fund Name,AMC Name,Launch Date,AUM (Crore),TER (%),Return (%),YTM (%),1W (%),1M (%),3M (%),6M (%),YTD (%),1Y (%),2Y (%),3Y (%),5Y (%),1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,1Y,2Y,3Y,5Y,% Debt Holding,No of debt holdings,% Cash Holding
26-07-2023,43.5581,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
25-07-2023,43.5295,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
24-07-2023,43.5229,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
21-07-2023,43.4953,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
20-07-2023,43.4861,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
19-07-2023,43.4655,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
18-07-2023,43.4588,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
17-07-2023,43.4416,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
14-07-2023,43.4094,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
13-07-2023,43.3957,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
12-07-2023,43.3655,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
11-07-2023,43.3519,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
10-07-2023,43.331,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
07-07-2023,43.3081,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
06-07-2023,43.3071,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
05-07-2023,43.3018,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
04-07-2023,43.2896,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
03-07-2023,43.2772,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
30-06-2023,43.2506,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
28-06-2023,43.2437,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
27-06-2023,43.2261,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
26-06-2023,43.215,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
23-06-2023,43.1856,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
22-06-2023,43.1642,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
21-06-2023,43.1645,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
20-06-2023,43.1577,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
19-06-2023,43.1449,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
16-06-2023,43.114,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
15-06-2023,43.1018,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
14-06-2023,43.0954,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
13-06-2023,43.0848,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
12-06-2023,43.0644,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
09-06-2023,43.0449,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
08-06-2023,43.0433,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
07-06-2023,43.0573,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
06-06-2023,43.037,0.04,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
01-06-2023,42.9937,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
31-05-2023,42.9742,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
30-05-2023,42.9817,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
29-05-2023,42.9633,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
26-05-2023,42.9435,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
25-05-2023,42.9344,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
24-05-2023,42.9311,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
23-05-2023,42.9238,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
22-05-2023,42.9223,0.05,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
19-05-2023,42.8743,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
18-05-2023,42.864,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
17-05-2023,42.8521,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
16-05-2023,42.8365,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
15-05-2023,42.8265,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
12-05-2023,42.8126,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
11-05-2023,42.7845,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
10-05-2023,42.7736,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
09-05-2023,42.7823,0.04,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
04-05-2023,42.739,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
03-05-2023,42.7248,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
02-05-2023,42.7016,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
28-04-2023,42.6735,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
27-04-2023,42.6768,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
26-04-2023,42.6606,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
25-04-2023,42.643,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
24-04-2023,42.6246,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
21-04-2023,42.5969,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
20-04-2023,42.5815,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
19-04-2023,42.5712,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
18-04-2023,42.5617,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
17-04-2023,42.5537,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
13-04-2023,42.5225,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
12-04-2023,42.4958,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
11-04-2023,42.5019,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
10-04-2023,42.4987,0.04,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
06-04-2023,42.4623,0.04,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
05-04-2023,42.4198,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
03-04-2023,42.3949,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
31-03-2023,42.3701,0.05,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
29-03-2023,42.3248,0.04,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
28-03-2023,42.2816,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
